-0.2357,0.19612,0.24254,-0,-0,-0,-0,-0,-0.24254,-0.19612,-0,-0.24254,-0.19612,-1.1102e-16,-0,-0,-0,0,0.19612,0.24254,-0,0.19612,0.24254,-0,-0,-0,-0,-0,-0.24254,-0.19612,-0,-0.24254,-0.19612,0,-0.80013,-0.80013,-0,-0,0.19612,0.24254,-0,0.19612,0.24254,-0,-0,-0,-0,-0,-0.24254,-0.19612,-0,-0.24254,-0.19612,0,-0,-0
0.58835,0.2357,-0,-0,0,0,0,-0,-0,-0.2357,-0.2357,-0,0,-0.2357,-0.2357,0,0.2357,0.2357,-3.4332e-15,-0,0.2357,0.2357,-0,-0,0,0,0,-0,-0,-0.2357,-0.2357,-0,0,-0.2357,-0.84444,-0.80013,0,0.2357,0.2357,-0,0.2357,0.2357,-0,-0,0,0,0,-0,-0,-0.2357,-0.2357,-0,0,-0.2357,-0.2357,0.2357
0,-0,-0,0.2357,0.2357,0,-0.2357,-0.2357,-0,-0,-0.2357,-0.24254,-0,-0,0,0,0,-0,-0,0.24254,0.2357,-0,-0,0.2357,0.2357,1.3463e-16,-0.2357,-0.2357,-0,-0,-0.2357,-0.2357,-0,-0,-0.80013,-0.80013,0,0,-0,0.24254,0.2357,-0,-0,0.2357,0.2357,0,-0.2357,-0.2357,-0,-0,-0.2357,-0.2357,-0,-0,0,0
-0,-0,0.2357,0.2357,-0,-0,-0,-0.2357,-0.2357,-0,-0.24254,-0.2357,-0,-0,-0,-0,-0,-0,-0,0.2357,0.24254,-0,0.2357,0.2357,0,-0,-0,-0.2357,-0.2357,-0,7.043e-15,-0.2357,-0.24254,-0,-0.80874,-0.80874,-0,-0,-0,0.2357,0.24254,-0,0.2357,0.2357,-0,-0,-0,-0.2357,-0.2357,-0,-0,-0.2357,-0.24254,-0,-0,-0
-0.24254,0.24254,0.2357,-0,-0,-0,-0,-0,-0.2357,-0.24254,-0,-0.2357,-0.24254,-0,-0,-0,-0,-0,0.24254,0.2357,-0,0.24254,0.2357,-0,-0,-0,-0,-0,-0.2357,-0.24254,3.4694e-17,-0.24254,-0.24254,-0,-0.80874,-0.80874,-0,-0,0.24254,0.2357,-0,0.24254,0.2357,-0,-0,-0,-0,-0,-0.2357,-0.24254,-0,-0.24254,-0.24254,-0,-0,-0
-0.24254,0.24254,0.24254,-0,-0,-0,-0,-0,-0.24254,-0.24254,-0,-0.24254,-0.24254,-6.9389e-17,-0,-0,-0,-0,0.24254,0.24254,-0,0.24254,0.24254,-0,-0,-0,-0,-0,-0.24254,-0.24254,-0,-0.24254,-0.24254,-0,-0.80874,-0.80874,-0,-0,0.24254,0.24254,-0,0.24254,0.24254,-0,-0,-0,-0,-0,-0.24254,-0.24254,-0,-0.24254,-0.24254,-0,-0,-0
-0.24254,0.24254,0.2357,-0,-0,-0,-0,-0,-0.2357,-0.24254,-0,-0.2357,-0.24254,-0,-0,-0,-0,-0,0.24254,0.2357,-0,0.24254,0.2357,-0,-0,-0,-0,-0,-0.2357,-0.24254,3.4694e-17,-0.24254,-0.24254,-0,-0.80874,-0.80874,-0,-0,0.24254,0.2357,-0,0.24254,0.2357,-0,-0,-0,-0,-0,-0.2357,-0.24254,-0,-0.24254,-0.24254,-0,-0,-0
-0,-0,0.2357,0.2357,-0,-0,-0,-0.2357,-0.2357,-0,-0.24254,-0.2357,-0,-0,-0,-0,-0,-0,-0,0.2357,0.24254,-0,0.2357,0.2357,-0,-0,-0,-0.2357,-0.2357,-0,7.043e-15,-0.2357,-0.24254,-0,-0.80874,-0.80874,-0,-0,-0,0.2357,0.24254,-0,0.2357,0.2357,-0,-0,-0,-0.2357,-0.2357,-0,-0,-0.2357,-0.24254,-0,-0,-0
-0,-0,-0,0.2357,0.2357,-0,-0.2357,-0.2357,-0,-0,-0.2357,-0.24254,-0,-0,-0,-0,-0,-0,-0,0.24254,0.2357,-0,-0,0.2357,0.10102,5.6363e-17,-0.10102,-0.2357,-0,-0,-0.2357,-0.2357,-0,-0,-0.80013,-0.80013,-0,-0,-0,0.24254,0.2357,-0,-0,0.2357,0.2357,-0,-0.2357,-0.2357,-0,-0,-0.2357,-0.2357,-0,-0,-0,-0
0.58835,0.2357,-0,-0,-0,-0,-0,-0,-0,-0.2357,-0.2357,-0,-0.2357,-0.2357,-0,-0,3.5005e-15,0.2357,0.2357,-0,0.2357,0.2357,-0,-0.89443,-0.63049,2.2545e-16,0.63049,0.89443,-0,-0.2357,-0.2357,-0,-0,-0.2357,-0.84444,-0.80013,-0,0.2357,0.2357,-0,0.2357,0.2357,-0,-0,-0,-0,-0,-0,-0,-0.2357,-0.2357,-0,-0,-0.2357,-0.2357,0.2357
-0.24254,0.2357,0.2357,-0,-0,-0,-0,-0,-0.2357,-0.2357,-0,-0.2357,-0.2357,-1.3878e-16,-0,-0,-0,-0,0.2357,0.2357,-0,0.2357,0.2357,-0.89443,-0.89443,-0,0.89443,0.88889,-0.2357,-0.2357,-0,-0.2357,-0.2357,-0,-0.80874,-0.80874,-0,-0,0.2357,0.2357,-0,0.2357,0.2357,-0,-0,-0,-0,-0,-0.2357,-0.2357,-0,-0.2357,-0.2357,-0,-0,-0
-0,-0,8.7512e-16,0.2357,0.2357,-0,-0.2357,-0.2357,-0,-0,-0.2357,-0.2357,-0,-0,-0,-0,-0,-0,-0,0.2357,0.2357,-0,0.2357,-0.86164,-0.70436,2.7541e-16,0.65561,0.86164,-0,-0,-0.2357,-0.2357,-0,-0,-0.80013,-0.80013,-0,-0,-0,0.2357,0.2357,-0,-0,0.2357,0.2357,-0,-0,-0.2357,-0.2357,-0,-0.2357,-0.2357,-0,-0,-0,-0
0.58835,0.2357,-0,-0,6.7317e-17,-0,-6.7317e-17,-0,-0,-0.2357,-0.2357,-1.3878e-16,-0,-0.2357,-0.2357,-0,0.2357,0.2357,-0,1.3878e-16,0.2357,0.2357,-0,-0,8.6066e-16,0,-8.6066e-16,-0,-0,-0.24254,-0.2357,-1.3878e-16,-0,-0.2357,-0.84444,-0.80013,0.2357,0.2357,-0,-0,0.2357,0.2357,-0,-0,-0,-0,-0,-0,-0,-0.2357,-0.2357,-0,-0,-0.2357,-0.2357,0.2357
-0.24254,0.2357,0.24254,-0,-0,-0,-0,-0,-0.24254,-0.2357,-0,-0,-0.2357,-0.2357,-0,-0,-0,0.2357,0.2357,-0,-0,0.2357,0.24254,-0,-0,-0,-0,-0,-0,-0.2357,-0.24254,-0,-0.2357,-0.2357,-0.80874,-0.80874,-0,0.2357,0.2357,-0,-0,0.2357,0.24254,-0,-0,-0,-0,-0,-0.24254,-0.2357,-0,-0,-0.2357,-0.2357,-0,-0
-0.24254,0.24254,0.24254,-0,-0,-0,-0,-0,-0.24254,-0.24254,-0,-0.24254,-0.2357,-0.78087,-0.61546,-0,0.61546,0.78087,0.2357,0.24254,-0,0.24254,0.24254,-0,-0,-0,-0,-0,-0.24254,-0.2357,-0,-0.24254,-0.2357,-0,-0.80874,-0.80874,-0,-0,0.2357,0.24254,-0,0.24254,0.24254,-0,-0,-0,-0,-0,-0.24254,-0.24254,-0,-0.24254,-0.2357,-0,-0,-0
-0.24254,0.24254,0.24254,-0,-0,-0,-0,-0,-0.24254,-0.24254,-0,-0.24254,-0.24254,-0.78087,-0.78087,-0,0.78087,0.78087,0.24254,0.24254,-0,0.24254,0.24254,-0,-0,-0,-0,-0,-0.24254,-0.24254,-0,-0.24254,-0.24254,-0,-0.80874,-0.80874,-0,-0,0.24254,0.24254,-0,0.24254,0.24254,-0,-0,-0,-0,-0,-0.24254,-0.24254,-0,-0.24254,-0.24254,-0,-0,-0
-0.24254,0.24254,0.24254,-0,-0,-0,-0,-0,-0.24254,-0.24254,-0,-0.24254,-0.2357,-0.78087,-0.61546,0,0.61546,0.78087,0.2357,0.24254,-0,0.24254,0.24254,-0,-0,-0,-0,-0,-0.24254,-0.2357,-0,-0.24254,-0.2357,-0,-0.80874,-0.80874,-0,-0,0.2357,0.24254,-0,0.24254,0.24254,-0,-0,-0,-0,-0,-0.24254,-0.24254,-0,-0.24254,-0.2357,-0,-0,-0
-0.24254,0.2357,0.24254,-0,-0,0,-0,-0,-0.24254,-0.2357,0,-0,-0.2357,-0.2357,0,0,0,0.2357,0.2357,-0,0,0.2357,0.24254,-0,-0,0,-0,-0,-0,-0.2357,-0.24254,-0,-0.2357,-0.2357,-0.80874,-0.80874,0,0.2357,0.2357,-0,-0,0.2357,0.24254,-0,-0,-0,-0,-0,-0.24254,-0.2357,-0,-0,-0.2357,-0.2357,0,-0
0.58835,0.2357,-0,0,6.7317e-17,0,-6.7317e-17,-0,-0,-0.2357,-0.2357,-1.3878e-16,-0,-0.2357,-0.2357,0,0.2357,0.2357,-0,1.3878e-16,0.2357,0.2357,-0,0,8.9509e-16,-0,-8.9509e-16,-0,-0,-0.24254,-0.2357,-1.3878e-16,-0,-0.2357,-0.84444,-0.80013,0.2357,0.2357,-0,-0,0.2357,0.2357,-0,-0,0,0,0,0,-0,-0.2357,-0.2357,-0,-0,-0.2357,-0.2357,0.2357
0,-0,8.7512e-16,0.2357,0.2357,0,-0.2357,-0.2357,0,-0,-0.2357,-0.2357,0,-0,0,0,0,-0,-0,0.2357,0.2357,-0,0.2357,-0.86164,-0.70436,2.7541e-16,0.65561,0.86164,0,-0,-0.2357,-0.2357,-0,-0,-0.80013,-0.80013,0,-0,-0,0.2357,0.2357,-0,0,0.2357,0.2357,0,0,-0.2357,-0.2357,-0,-0.2357,-0.2357,-0,-0,0,0
-0.24254,0.2357,0.2357,0,-0,-0,-0,0,-0.2357,-0.2357,-0,-0.2357,-0.2357,-1.3878e-16,-0,-0,-0,0,0.2357,0.2357,-0,0.2357,0.2357,-0.89443,-0.89443,-0,0.89443,0.88889,-0.2357,-0.2357,-0,-0.2357,-0.2357,0,-0.80874,-0.80874,-0,-0,0.2357,0.2357,-0,0.2357,0.2357,0,-0,-0,-0,-0,-0.2357,-0.2357,-0,-0.2357,-0.2357,0,-0,-0
0.58835,0.2357,-0,-0,0,0,0,-0,-0,-0.2357,-0.2357,-0,-0.2357,-0.2357,0,0,3.5005e-15,0.2357,0.2357,-0,0.2357,0.2357,-0,-0.89443,-0.63049,2.2545e-16,0.63049,0.89443,-0,-0.2357,-0.2357,-0,0,-0.2357,-0.84444,-0.80013,0,0.2357,0.2357,-0,0.2357,0.2357,-0,-0,0,0,0,-0,-0,-0.2357,-0.2357,-0,0,-0.2357,-0.2357,0.2357
0,-0,-0,0.2357,0.2357,0,-0.2357,-0.2357,-0,-0,-0.2357,-0.24254,-0,0,0,0,0,0,-0,0.24254,0.2357,-0,-0,0.2357,0.10102,5.6363e-17,-0.10102,-0.2357,-0,-0,-0.2357,-0.2357,-0,-0,-0.80013,-0.80013,0,0,-0,0.24254,0.2357,-0,-0,0.2357,0.2357,0,-0.2357,-0.2357,-0,-0,-0.2357,-0.2357,-0,-0,0,0
-0,-0,0.2357,0.2357,-0,-0,-0,-0.2357,-0.2357,-0,-0.24254,-0.2357,-0,-0,-0,-0,-0,-0,-0,0.2357,0.24254,-0,0.2357,0.2357,0,-0,-0,-0.2357,-0.2357,-0,7.043e-15,-0.2357,-0.24254,-0,-0.80874,-0.80874,-0,-0,-0,0.2357,0.24254,-0,0.2357,0.2357,-0,-0,-0,-0.2357,-0.2357,-0,-0,-0.2357,-0.24254,-0,-0,-0
-0.24254,0.24254,0.2357,-0,-0,-0,-0,-0,-0.2357,-0.24254,-0,-0.2357,-0.24254,-0,-0,-0,-0,-0,0.24254,0.2357,-0,0.24254,0.2357,-0,-0,-0,-0,-0,-0.2357,-0.24254,3.4694e-17,-0.24254,-0.24254,-0,-0.80874,-0.80874,-0,-0,0.24254,0.2357,-0,0.24254,0.2357,-0,-0,-0,-0,-0,-0.2357,-0.24254,-0,-0.24254,-0.24254,-0,-0,-0
-0.24254,0.24254,0.24254,-0,-0,-0,-0,-0,-0.24254,-0.24254,-0,-0.24254,-0.24254,-6.9389e-17,-0,-0,-0,-0,0.24254,0.24254,-0,0.24254,0.24254,-0,-0,-0,-0,-0,-0.24254,-0.24254,-0,-0.24254,-0.24254,-0,-0.80874,-0.80874,-0,-0,0.24254,0.24254,-0,0.24254,0.24254,-0,-0,-0,-0,-0,-0.24254,-0.24254,-0,-0.24254,-0.24254,-0,-0,-0
-0.24254,0.24254,0.2357,-0,-0,-0,-0,-0,-0.2357,-0.24254,-0,-0.2357,-0.24254,-0,-0,-0,-0,-0,0.24254,0.2357,-0,0.24254,0.2357,-0,-0,-0,-0,-0,-0.2357,-0.24254,3.4694e-17,-0.24254,-0.24254,-0,-0.80874,-0.80874,-0,-0,0.24254,0.2357,-0,0.24254,0.2357,-0,-0,-0,-0,-0,-0.2357,-0.24254,-0,-0.24254,-0.24254,-0,-0,-0
-0,-0,0.2357,0.2357,-0,-0,-0,-0.2357,-0.2357,-0,-0.24254,-0.2357,-0,-0,-0,-0,-0,-0,-0,0.2357,0.24254,-0,0.2357,0.2357,-0,-0,-0,-0.2357,-0.2357,-0,7.043e-15,-0.2357,-0.24254,-0,-0.80874,-0.80874,-0,-0,-0,0.2357,0.24254,-0,0.2357,0.2357,-0,-0,-0,-0.2357,-0.2357,-0,-0,-0.2357,-0.24254,-0,-0,-0
-0,-0,-0,0.2357,0.2357,-0,-0.2357,-0.2357,-0,-0,-0.2357,-0.24254,-0,-0,-0,-0,-0,0,-0,0.24254,0.2357,-0,-0,0.2357,0.2357,1.3463e-16,-0.2357,-0.2357,-0,-0,-0.2357,-0.2357,-0,-0,-0.80013,-0.80013,-0,-0,-0,0.24254,0.2357,-0,-0,0.2357,0.2357,-0,-0.2357,-0.2357,-0,-0,-0.2357,-0.2357,-0,-0,-0,-0
0.58835,0.2357,-0,-0,-0,-0,-0,-0,-0,-0.2357,-0.2357,-0,-0,-0.2357,-0.2357,-0,0.2357,0.2357,-3.4332e-15,-0,0.2357,0.2357,-0,-0,-0,-0,-0,-0,-0,-0.2357,-0.2357,-0,-0,-0.2357,-0.84444,-0.80013,-0,0.2357,0.2357,-0,0.2357,0.2357,-0,-0,-0,-0,-0,-0,-0,-0.2357,-0.2357,-0,-0,-0.2357,-0.2357,0.2357
-0.2357,0.19612,0.24254,-0,0,0,0,-0,-0.24254,-0.19612,0,-0.24254,-0.19612,-1.1102e-16,0,0,0,-0,0.19612,0.24254,0,0.19612,0.24254,-0,0,0,0,-0,-0.24254,-0.19612,0,-0.24254,-0.19612,-0,-0.80013,-0.80013,0,0,0.19612,0.24254,0,0.19612,0.24254,-0,0,0,0,-0,-0.24254,-0.19612,0,-0.24254,-0.19612,-0,0,0
